2.954526e+02  1802  53.125363  2.115507  6.624009  0.093928
2.825909e+02  2065  51.390438  2.115507  7.804051  0.090874
2.883527e+02  2047  51.789312  2.115507  9.674294  0.091962
2.842507e+02  2281  50.848741  2.115507  6.238803  0.091239
2.973521e+02  2021  52.401458  2.115507  7.092603  0.094712
2.856608e+02  2109  51.222506  2.115507  7.368727  0.092044
2.895113e+02  1552  51.926178  2.115954  6.406281  0.092871
2.808454e+02  2267  51.150128  2.115507  5.661837  0.090571
2.916320e+02  2286  51.903444  2.115507  7.192272  0.092981
2.971468e+02  1885  52.732065  2.115954  8.394276  0.093929
2.871617e+02  1843  52.057049  2.115507  4.65853  0.092799
2.957487e+02  2165  52.618948  2.115507  6.691785  0.093899
2.952074e+02  2028  52.411807  2.115507  5.754535  0.093402
2.997120e+02  2136  52.16824  2.115954  6.720619  0.09464
2.864226e+02  1726  51.443108  2.115059  6.245624  0.091587
2.957161e+02  628  53.475202  2.114165  5.389934  0.094505
2.284249e+02  159  49.522163  28.818444  5.130545  0.068021
2.421713e+02  399  48.285369  44.444444  2.215749  0.071249
2.035533e+02  404  45.420528  44.444444  2.701118  0.061857
2.270693e+02  407  49.790652  31.545741  4.017691  0.069907
2.250886e+02  442  46.55961  34.965035  3.181163  0.067378
2.456432e+02  417  47.862882  44.444444  3.529953  0.070718
2.400676e+02  413  48.479918  1.00634  1.845121  0.070744
2.682287e+02  305  50.647071  44.444444  2.300747  0.077944
2.401646e+02  453  51.496177  44.444444  5.84336  0.071674
2.383185e+02  435  46.420859  30.395137  3.727765  0.068314
2.485534e+02  440  47.945888  25.974026  2.791296  0.073639
2.622740e+02  349  50.730578  1.062361  1.6102  0.077759
2.467594e+02  420  48.377697  1.015641  2.749055  0.074005
2.421920e+02  418  47.43333  1.003311  2.031818  0.073446
2.283969e+02  429  47.220966  1.050641  1.708012  0.068437
2.432477e+02  346  48.204864  44.444444  8.728062  0.071393
2.269804e+02  125  47.756747  1.124733  3.418711  0.068131
5.562765e+01  157  0.581425  3.763643  19.708713  0.018472
5.914459e+01  433  0.7286  3.776435  28.582518  0.019358
5.630479e+01  451  1.272538  3.776435  21.447295  0.019086
6.116815e+01  384  0.688774  3.769318  29.825719  0.020064
8.035920e+01  424  1.064154  3.775009  16.656478  0.02423
9.082062e+01  385  1.090876  3.767898  25.889983  0.026973
9.221512e+01  369  1.292864  3.770739  18.704687  0.02854
8.025113e+01  333  1.300236  3.769318  22.07681  0.025188
7.747757e+01  419  1.047635  3.769318  15.820773  0.024567
8.156766e+01  457  1.217266  3.775009  29.197093  0.026105
9.261671e+01  437  2.14427  3.775009  15.874991  0.029528
8.363280e+01  321  1.600193  3.779289  22.429079  0.02643
8.867292e+01  350  1.307518  3.773585  11.45408  0.028343
8.445810e+01  379  1.423977  3.772161  23.634732  0.027006
7.803943e+01  537  1.348815  3.776435  21.587794  0.025456
7.202588e+01  338  0.770979  3.770739  15.798645  0.022805
7.011854e+01  120  0.929787  3.785011  27.534005  0.023298
1.531846e+01  509  9.937923  3.465003  9.357179  0.014684
1.290280e+01  1448  9.886527  3.472222  6.822756  0.014385
2.095379e+01  2133  10.466591  1.15714  9.486264  0.01491
1.692310e+01  1394  9.846565  3.473428  9.689625  0.01464
1.616061e+01  2356  10.230808  1.73581  8.430474  0.014606
1.446922e+01  1421  10.174722  1.157006  6.120276  0.014574
2.269014e+01  725  10.276307  3.49284  10.349586  0.015512
1.402975e+01  864  10.04402  3.485535  13.401769  0.01447
1.141590e+01  1293  9.923778  1.73581  6.197055  0.014168
1.994347e+01  1650  10.179867  1.735207  9.161431  0.014617
1.353202e+01  869  9.905538  3.475843  9.023039  0.014351
1.683830e+01  891  9.736404  1.735509  9.076082  0.014418
2.022278e+01  1028  10.114524  3.471017  11.862725  0.014982
2.150484e+01  1355  10.299908  3.469813  10.50357  0.0152
2.104466e+01  1201  9.984972  7.23589  8.938171  0.015517
1.683032e+01  701  10.172972  1.736413  14.391361  0.014857
2.723136e+01  375  10.465355  7.158196  6.021651  0.016366
1.581040e+01  414  3.66713  29.850746  13.144676  0.004842
1.144562e+01  1054  3.333188  27.472527  10.36762  0.003599
1.200805e+01  1067  3.549591  27.932961  6.650362  0.003775
1.281184e+01  1068  3.789011  21.413276  9.668219  0.004023
1.479954e+01  1162  3.415021  17.761989  25.059775  0.004446
1.892467e+01  1104  5.381367  17.857143  16.910212  0.005975
2.009000e+01  1090  5.841167  17.331023  9.151587  0.006296
2.717124e+01  800  5.907529  29.585799  16.99849  0.008382
2.041705e+01  1193  5.966975  19.920319  7.946474  0.006292
2.445695e+01  1044  7.001532  16.722408  17.625481  0.007318
2.290546e+01  973  6.60168  17.605634  20.532381  0.007048
2.013567e+01  914  5.920695  19.379845  7.708584  0.006321
1.890984e+01  1108  5.651778  16.694491  12.793592  0.00605
1.913442e+01  1109  5.504342  18.484288  15.51431  0.006128
2.417945e+01  1128  6.601797  44.444444  10.528807  0.007357
2.041557e+01  918  5.841265  21.551724  15.498863  0.006275
1.716729e+01  329  5.053922  15.128593  9.357506  0.005546
4.351629e+02  435  124.063569  28.571429  12.323554  0.12863
4.432778e+02  1102  127.975104  31.347962  6.128969  0.132696
4.259109e+02  1116  122.493329  35.842294  5.462733  0.12726
4.199646e+02  1111  118.252786  44.444444  3.659533  0.123381
4.024196e+02  1216  113.580218  44.444444  3.859165  0.118648
4.076419e+02  1154  114.536951  33.444816  7.975787  0.120235
4.159280e+02  1141  119.046589  44.444444  5.397062  0.125667
3.979308e+02  840  113.938141  29.411765  4.494949  0.120156
4.062523e+02  1247  114.061552  39.68254  5.967995  0.118562
4.223564e+02  1200  119.415348  31.055901  3.803158  0.123554
4.219176e+02  1211  119.610999  35.460993  5.333857  0.12356
4.274820e+02  959  119.260631  44.444444  6.651283  0.123396
4.517878e+02  1156  126.333606  38.910506  9.035388  0.132498
4.246228e+02  1156  119.967499  4.642526  3.865026  0.126277
4.479215e+02  1180  124.344887  44.444444  9.137121  0.130614
4.199223e+02  958  119.309633  26.525199  5.569854  0.124685
4.145225e+02  344  115.571833  1.349164  4.226255  0.120435
4.293037e+00  1970  0.487237  4.719207  8.18638  0.00147
5.274699e+00  1889  0.579804  9.250694  10.01509  0.00169
3.210338e+01  2027  0.456403  44.444444  16.560805  0.010885
3.255466e+01  2255  0.502347  44.444444  17.069862  0.011133
3.590849e+01  2022  0.566982  43.668122  47.440308  0.010981
4.441392e+01  2287  0.516545  44.444444  12.529999  0.014472
2.841536e+01  1703  0.445851  44.444444  22.666088  0.009509
1.833057e+01  2130  0.543662  29.94012  10.860594  0.006077
2.475379e+01  2110  0.554316  44.444444  17.256503  0.007642
2.143871e+01  1724  0.424938  44.444444  14.327262  0.007186
4.660620e+01  135  11.899624  1.010816  2.74205  0.014539
4.770700e+01  345  11.740819  1.010203  2.348864  0.014272
5.018961e+01  351  11.914196  1.0006  2.482592  0.014772
5.108928e+01  348  11.859673  1.002004  2.257283  0.015007
4.856581e+01  378  12.025488  1  2.276303  0.014841
5.145136e+01  359  12.090871  1  1.892798  0.015327
4.955612e+01  358  12.109035  1.001904  1.910757  0.015182
4.666913e+01  262  11.957776  1.005328  3.988185  0.014386
5.045200e+01  391  12.22582  1  2.313929  0.015294
5.067729e+01  378  12.032941  1.007557  2.164219  0.014979
4.672734e+01  380  12.237065  1.004823  2.970372  0.014782
4.887408e+01  299  11.955172  1.003512  4.653441  0.014766
5.024760e+01  359  12.039615  1.004117  2.79379  0.01508
4.802640e+01  358  11.834394  1.004621  2.736358  0.014556
5.032505e+01  369  11.899697  1.008471  1.951722  0.014912
5.011255e+01  299  11.761629  1.009489  2.486662  0.014756
4.596426e+01  108  11.544974  1  3.359213  0.014329
1.106932e+00  823  0.167211  9.433962  20.393749  0.000329
1.296423e+00  2055  0.211721  9.551098  11.562992  0.000409
9.610212e-01  2142  0.170257  9.460738  10.861531  0.000299
9.764661e-01  2120  0.153199  9.460738  13.469303  0.000296
1.117021e+00  2275  0.163303  9.425071  10.735707  0.000336
1.018156e+00  2152  0.218644  9.451796  12.952141  0.000345
9.963272e-01  2149  0.206323  9.478673  10.284839  0.000325
1.066230e+00  1593  0.177896  9.425071  20.75506  0.000327
1.101141e+00  2463  0.16844  9.496676  12.895069  0.000326
1.041166e+00  2247  0.168113  9.487666  10.733836  0.000317
1.015877e+00  2311  0.16704  9.469697  8.72337  0.000302
1.052387e+00  1804  0.172148  9.505703  21.691138  0.000323
1.034084e+00  2295  0.163673  9.487666  12.534743  0.000311
1.022055e+00  2219  0.154944  9.460738  9.473108  0.000304
1.030284e+00  2329  0.162048  9.505703  17.435566  0.000312
1.014853e+00  1796  0.163333  9.478673  10.031048  0.0003
1.055012e+00  670  0.168407  10.183299  19.125492  0.000317
1.100770e+01  581  6.318227  1.235178  9.004549  0.00805
1.257452e+01  1512  6.66236  1.236094  5.903727  0.009072
1.119154e+01  1557  6.416964  2.163566  5.377977  0.008556
1.244805e+01  1544  6.500792  2.886003  5.520517  0.008836
1.297166e+01  1611  6.380012  2.159827  5.132101  0.01081
1.351298e+01  1580  6.308865  2.166378  7.524331  0.01067
1.202833e+01  1560  6.231265  2.882675  6.175551  0.008651
1.135946e+01  1124  6.129408  2.164034  5.853858  0.007976
1.215175e+01  1762  6.377828  2.883506  5.599944  0.008663
1.342155e+01  1583  6.156118  2.163566  7.696572  0.010305
1.343669e+01  1595  6.315619  8.680556  4.855288  0.009997
1.304871e+01  1285  6.816087  2.164502  6.589277  0.009707
1.221196e+01  1524  6.524479  2.88517  6.953827  0.008792
1.209346e+01  1561  6.310505  1.235941  5.214951  0.008716
1.357428e+01  1575  6.394782  1.235941  6.409506  0.010644
1.350593e+01  1248  6.330721  2.88517  6.115506  0.011377
1.216171e+01  469  6.420129  1.23533  8.269999  0.008455
6.045242e+01  627  10.921479  2.594034  11.275982  0.019251
5.916503e+01  1198  10.698915  2.598077  6.9048  0.018772
5.684920e+01  1321  10.291792  2.598077  9.991516  0.018308
5.998611e+01  1522  10.515712  2.598753  11.755083  0.018579
5.938871e+01  1415  10.6131  2.599428  8.463586  0.018999
7.570570e+01  814  13.187779  2.598753  22.24018  0.023334
7.648567e+01  1655  13.09966  2.598077  13.563911  0.023317
7.785508e+01  1165  12.879128  2.600104  12.580105  0.023358
7.451398e+01  1748  13.080419  2.598753  11.294931  0.023145
7.218785e+01  1705  12.76875  2.599428  9.832712  0.022832
7.577334e+01  1759  13.110405  2.598753  9.550214  0.023174
7.387116e+01  1382  12.883687  2.599428  7.597751  0.022907
7.438630e+01  1653  13.052346  2.600104  9.600052  0.023135
7.593068e+01  1637  13.249308  2.598753  8.74245  0.023342
7.600379e+01  1765  13.231607  2.598753  16.14772  0.023509
7.355193e+01  1336  12.886398  2.598077  12.520753  0.022875
7.406090e+01  501  12.951299  2.601457  16.010268  0.023232
1.576115e+00  784  0.151516  32.786885  7.863331  0.000487
1.594541e+00  1858  0.17462  5.099439  12.083642  0.000501
1.956189e+00  1880  0.156072  4.930966  8.568822  0.000578
1.644332e+00  1826  0.139349  37.037037  8.854115  0.00049
1.452395e+00  2034  0.142034  4.621072  7.349387  0.000452
1.691377e+00  1907  0.196151  4.418913  10.48015  0.000523
2.030850e+00  2062  0.210786  4.48833  13.102455  0.000621
2.175206e+00  1353  0.171973  4.699248  12.441663  0.000674
1.596642e+00  2092  0.174219  2.314815  7.320075  0.000495
1.734541e+00  2003  0.155987  16.339869  6.786503  0.000525
1.428377e+00  2225  0.173485  4.48833  6.202434  0.000439
1.586075e+00  1527  0.169804  4.524887  15.032766  0.000491
1.660655e+00  1944  0.150007  4.950495  11.989054  0.000485
1.669171e+00  1850  0.152068  4.918839  8.175156  0.000505
1.484284e+00  2150  0.160045  4.887586  5.309862  0.000454
1.760126e+00  1552  0.17317  4.705882  8.679901  0.000539
1.818136e+00  543  0.154384  5.221932  19.463125  0.000541
1.507847e+00  757  0.112842  11.890606  20.095396  0.000421
1.487353e+00  1780  0.100229  12.077295  28.156534  0.000425
1.474164e+00  1789  0.095585  11.933174  9.808057  0.000408
1.491508e+00  1792  0.094262  12.106538  13.838437  0.000412
1.577131e+00  1983  0.085954  11.933174  9.618893  0.000433
1.499266e+00  1841  0.094003  11.990408  13.825342  0.000421
1.522489e+00  1871  0.097684  12.135922  9.981752  0.000404
1.493294e+00  1376  0.089313  12.062726  8.138143  0.000402
1.576934e+00  2091  0.088076  12.121212  17.898474  0.000435
1.541835e+00  1987  0.09554  12.180268  9.771405  0.000433
1.514856e+00  2003  0.10563  12.019231  6.852218  0.000416
1.525107e+00  1509  0.099312  12.239902  17.598657  0.000425
1.533169e+00  1880  0.103777  12.121212  12.29729  0.000417
1.542524e+00  1881  0.094864  12.121212  11.440324  0.000422
1.553238e+00  1945  0.092121  12.019231  10.186351  0.000431
1.623332e+00  1534  0.088027  11.918951  8.57349  0.000445
1.393626e+00  576  0.097896  11.933174  12.663952  0.000374
8.214259e-01  852  0.326219  7.230658  8.158363  0.00035
9.329370e-01  2060  0.273068  40.816327  9.265571  0.000316
9.525404e-01  2101  0.325636  4.933399  6.153419  0.000351
7.336575e-01  2154  0.208265  13.45895  4.913889  0.000228
7.664087e-01  2266  0.230949  17.857143  2.759068  0.000251
8.322825e-01  2221  0.274172  4.880429  3.492951  0.000286
9.795663e-01  2293  0.298622  25.380711  3.354694  0.000313
7.031659e-01  1623  0.203786  12.870013  3.241602  0.000218
7.874739e-01  2436  0.237352  17.889088  2.45717  0.000255
8.975337e-01  2280  0.296823  16.583748  3.92633  0.00032
9.532752e-01  2420  0.302141  15.40832  4.544422  0.000315
7.230370e-01  1788  0.249838  13.280212  3.748165  0.000269
8.158479e-01  2217  0.234768  12.755102  4.197903  0.000257
8.512986e-01  2185  0.243947  17.094017  6.596223  0.000263
9.600761e-01  2334  0.379339  3.022975  3.035075  0.000395
7.427350e-01  1776  0.211904  12.468828  17.104607  0.000234
9.380666e-01  630  0.230355  23.752969  16.250922  0.000296
9.433225e-01  647  0.178545  13.736264  10.813176  0.000295
1.104560e+00  1582  0.159481  38.167939  9.2761  0.000334
8.510134e-01  1578  0.160028  18.832392  8.03595  0.000261
4.946152e+00  1716  0.188219  44.444444  14.898574  0.001754
2.929686e+01  1762  0.161933  44.444444  17.514546  0.008495
1.777778e+00  1600  0.174923  44.444444  11.446504  0.000525
2.128630e+00  1523  0.182987  44.444444  10.140996  0.000595
1.542391e+00  1062  0.191756  23.041475  11.645047  0.000466
8.168008e+00  2107  0.240216  44.444444  11.296629  0.002716
1.101384e+00  1661  0.20001  44.444444  8.675142  0.000351
8.525236e-01  1664  0.16604  16.051364  9.479002  0.00026
1.047412e+00  1381  0.165833  44.444444  11.091742  0.000321
7.014180e-01  1625  0.166327  15.037594  8.442176  0.000219
7.923994e-01  1658  0.159856  12.210012  4.939773  0.000238
7.509427e-01  1621  0.158323  13.386881  4.761936  0.000232
8.754293e-01  1384  0.168691  20.325203  8.413855  0.000264
2.100831e+00  512  0.171054  28.653295  15.016103  0.00066
1.889300e+01  102  2.483138  1.315963  3.893935  0.00652
1.984486e+01  261  2.600167  40.816327  6.876762  0.006752
1.908033e+01  263  2.542665  1.305824  5.054823  0.006592
2.127760e+01  261  2.562594  35.714286  14.918327  0.007051
1.930535e+01  283  2.557332  1.300052  3.833967  0.006715
2.099318e+01  271  2.815442  44.444444  3.989744  0.007331
2.019751e+01  269  2.677565  1.29887  9.043581  0.007004
2.222757e+01  196  2.79152  30.674847  5.82302  0.007454
2.078935e+01  291  2.683208  1.302932  4.394839  0.007073
2.103610e+01  282  2.824416  1.303441  4.903245  0.00728
2.012445e+01  287  2.766052  1.300728  4.627904  0.007084
2.143071e+01  226  2.837001  26.385224  5.880824  0.007337
2.071850e+01  272  2.818235  1.303951  4.099112  0.007189
2.041466e+01  275  2.720189  1.299376  4.201836  0.007072
2.134984e+01  279  2.835299  1.307702  6.467611  0.007348
2.010910e+01  226  2.753188  1.305653  3.179783  0.006998
2.094804e+01  81  2.767706  1.296176  3.783896  0.007244
1.536819e+01  146  1.889108  2.012477  9.769453  0.004869
1.443863e+01  495  1.859708  2.006018  5.097896  0.00443
1.656974e+01  392  1.872354  1.990446  5.660639  0.005489
1.990569e+01  393  1.897025  1.998401  7.862414  0.006136
1.611302e+01  675  1.874633  2.007629  6.45789  0.00518
1.779765e+01  384  1.917325  2.006421  5.271677  0.005482
1.982402e+01  499  1.966884  1.875821  11.661374  0.006092
1.900901e+01  274  1.907405  2.008032  5.647299  0.005779
6.763038e+01  756  1.993046  41.493776  9.422659  0.021777
2.091206e+01  469  1.92885  1.875469  10.235469  0.006446
1.756537e+01  544  1.928305  2.002804  4.736867  0.005507
1.814062e+01  340  1.930581  1.998002  7.004135  0.005486
5.914951e+01  655  1.961065  38.461538  13.116606  0.018844
1.619469e+01  422  1.887264  2.0004  3.597361  0.00486
1.713657e+01  597  1.952382  1.9996  3.523623  0.005122
2.061297e+01  326  1.902292  1.867762  11.419947  0.006249
2.386494e+01  213  2.027061  1.869858  6.577907  0.00786
8.998289e+01  453  28.551822  29.154519  5.89026  0.031437
8.917261e+01  1150  28.025445  17.211704  4.390109  0.030761
9.076033e+01  1166  28.37603  44.444444  11.268491  0.03119
8.913078e+01  1159  28.335528  36.231884  4.301535  0.031124
9.022820e+01  1267  28.436175  27.247956  6.892878  0.03129
9.848039e+01  1201  31.061598  29.761905  8.178779  0.03398
1.009114e+02  1189  30.146559  38.75969  7.323356  0.033814
1.004467e+02  877  31.283365  24.875622  5.283547  0.034091
9.948439e+01  1299  31.37835  40.983607  12.015053  0.034528
9.834000e+01  1252  30.782356  38.75969  5.025512  0.033687
9.960597e+01  1267  29.402977  42.372881  11.784473  0.033193
9.450656e+01  999  29.972373  34.722222  5.832881  0.032868
1.035373e+02  1205  31.563837  27.027027  6.697794  0.034916
9.933009e+01  1202  30.894005  37.878788  7.108772  0.034087
1.047743e+02  1230  29.78964  42.372881  12.133827  0.034018
9.477373e+01  997  29.855281  26.737968  9.206073  0.032771
9.680744e+01  356  30.947971  20.080321  2.581998  0.033943
1.004284e+00  783  0.910323  12.820513  5.212631  0.001189
1.005988e+00  1930  0.855201  6.035003  2.587978  0.00115
8.924683e-01  1981  0.900885  6.009615  2.212939  0.001193
8.364124e-01  1981  0.904702  6.013229  2.209484  0.001197
8.468202e-01  2102  0.870196  6.002401  2.190248  0.001152
9.376580e-01  2049  0.840026  6.006006  2.534133  0.001117
8.403252e-01  2038  0.893895  6.002401  2.223682  0.001178
9.110606e-01  1480  0.906699  6.024096  2.69506  0.001209
8.585827e-01  2206  0.861174  6.02047  2.24376  0.001148
8.816651e-01  2144  0.823525  6.006006  2.335836  0.001104
8.338927e-01  2194  0.874116  6.016847  2.248507  0.001154
9.144876e-01  1709  0.851149  6.024096  2.543631  0.001136
8.788924e-01  2082  0.845585  5.9988  2.315026  0.001126
8.877191e-01  2079  0.774412  12.077295  2.643228  0.001042
8.254723e-01  2091  0.81771  6.02047  2.087856  0.001074
2.022225e+00  1255  0.859789  17.094017  2.745214  0.001298
8.767320e-01  629  0.581129  13.717421  11.42123  0.000794
4.472411e+01  474  13.882711  22.988506  3.332078  0.015411
4.570832e+01  1188  13.928432  42.918455  10.056198  0.015518
4.966747e+01  1208  14.859942  44.444444  7.672955  0.016356
4.192980e+01  1206  12.786896  43.290043  11.794859  0.014251
4.981544e+01  1311  15.197299  25.316456  10.640869  0.01695
5.346857e+01  1246  15.157366  38.610039  13.427848  0.017593
5.015483e+01  1234  15.684741  44.444444  4.167084  0.017451
4.520027e+01  906  14.234322  44.444444  9.158951  0.015887
4.913793e+01  1348  15.326726  43.290043  11.446085  0.01706
5.068114e+01  1297  15.369118  44.444444  12.948551  0.017096
5.069909e+01  1316  15.499696  38.314176  5.926046  0.017145
5.097668e+01  1038  15.617773  24.390244  9.453559  0.01736
4.646043e+01  1250  14.705718  21.73913  11.228359  0.016335
5.578689e+01  1249  14.985636  41.493776  12.832429  0.017871
4.960053e+01  1275  15.382504  28.089888  7.241566  0.017121
4.577016e+01  1035  14.259998  26.17801  8.753827  0.01591
4.664333e+01  372  14.717039  27.100271  18.524093  0.016405
4.087916e+01  642  16.024839  1.557875  3.695683  0.022576
4.022634e+01  1693  15.822647  3.116236  5.143519  0.022522
3.611458e+01  1356  15.827677  3.117207  4.542558  0.022691
3.860059e+01  1424  15.703994  3.114295  5.324714  0.022311
3.581830e+01  1876  15.144501  3.117207  4.725848  0.022201
3.627172e+01  1785  15.825774  3.111388  4.935456  0.022514
3.560519e+01  1460  15.773255  1.557632  4.384166  0.022404
